PAC_NAME,RUSSELL_1000_COMPANY,TRANSACTION_YEAR,TRANSACTION_AMT,TRANSACTION_TP,COSINE_SIMILARITY
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
PFIZER INC. PAC,PFIZER INC,2013,2000,24I,1
INTERCONTINENTAL EXCHANGE INC PAC,INTERCONTINENTAL EXCH,2013,1000,24I,1
INTERCONTINENTAL EXCHANGE INC PAC,INTERCONTINENTAL EXCH,2013,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1000,24I,1
ACCENTURE INC. POLITICAL ACTION COMMITTEE,ACCENTURE PLC IRELAND,2013,1000,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2013,2000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1250,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2013,500,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2013,500,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2013,500,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1250,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2013,1500,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2013,2500,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2013,1000,24I,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2013,1500,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,500,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2013,1000,24I,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2013,1000,24I,1
PFIZER INC PAC,PFIZER INC,2013,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2013,1000,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,1000,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2500,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,1500,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,1000,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2500,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2500,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2500,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2500,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2000,24I,1
BANK OF AMERICA CORPORATION FEDERAL PAC,BANK OF AMERICA CORP,2013,2500,24I,1
"DARDEN RESTAURANTS, INC. EMPLOYEES GOOD GOVERNMENT FUND",DARDEN RESTAURANTS INC,2013,1000,24I,1
SEABOARD CORPORATION POLITICAL ACTION COMMITTEE,SEABOARD CORP,2013,1000,24I,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2013,1000,24I,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2013,1000,24I,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2013,1000,24I,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2013,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2013,1000,24I,1
HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2013,2500,24I,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2013,1000,24I,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2013,2000,24I,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2013,1000,24I,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2013,1000,24I,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2013,2000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2013,2000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2013,1000,24I,1
HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,2013,2500,24I,1
AON CORPORATION  PAC,AON PLC,2013,2500,24I,1
AON CORPORATION  PAC,AON PLC,2013,2500,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2013,5000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2013,5000,24I,1
HUMANA INC. PAC,HUMANA INC,2013,2500,24I,1
MEDNAX INC. FEDERAL PAC,MEDNAX INC,2013,1500,24I,1
MEDNAX INC. FEDERAL PAC,MEDNAX INC,2013,1500,24I,1
MEDNAX INC. FEDERAL PAC,MEDNAX INC,2013,1500,24I,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2013,5000,15E,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2013,5000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2013,2500,24I,1
CIGNA CORP PAC,CIGNA CORP,2013,1000,24I,1
CIGNA CORP PAC,CIGNA CORP,2013,2500,24I,1
CIGNA CORP PAC,CIGNA CORP,2013,2500,24I,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2014,1000,24I,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2014,1000,24I,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2014,1000,24I,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2014,1000,24I,1
PFIZER INC. PAC,PFIZER INC,2014,1000,24I,1
PFIZER INC. PAC,PFIZER INC,2014,1000,24I,1
JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND,JETBLUE AIRWAYS CORP,2014,500,24I,1
JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND,JETBLUE AIRWAYS CORP,2014,1000,24I,1
JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND,JETBLUE AIRWAYS CORP,2014,500,24I,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2014,2000,24I,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2014,2000,24I,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2014,1000,24I,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2014,1000,15E,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2014,5000,15E,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2014,3000,15E,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2014,1000,15E,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2014,1000,15E,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2014,1000,15E,1
THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,COCA COLA CO,2014,1000,15E,1
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,MCKESSON CORP,2014,5000,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2014,1000,24I,1
THERMO FISHER SCIENTIFIC INC. PAC,THERMO FISHER SCIENTIFIC,2014,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2014,1500,24I,1
AMGEN INC. PAC,AMGEN INC,2014,1000,24I,1
AMGEN INC. PAC,AMGEN INC,2014,1000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2014,2000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2014,2500,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2014,2500,24I,1
AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC),AMEREN CORP,2014,1000,24I,1
MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORP,2014,5000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1000,24I,1
KEYCORP ADVOCATES FUND,KEYCORP,2014,1000,24I,1
DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORP,2014,5000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2014,1500,24I,1
PFIZER PAC,PFIZER INC,2014,1000,24I,1
PFIZER PAC,PFIZER INC,2014,1000,24I,1
PFIZER PAC,PFIZER INC,2014,1000,24I,1
PFIZER PAC,PFIZER INC,2014,1000,24I,1
PFIZER PAC,PFIZER INC,2014,1000,24I,1
CME GROUP INC. PAC,CME GROUP INC,2014,1000,24I,1
PPL PEOPLE FOR GOOD GOVERNMENT PAC,PPL CORP,2014,2500,15E,1
"AQUA AMERICA, INC. H2O POLITICAL ACTION COMMITTEE",AQUA AMERICA INC,2014,1000,15E,1
FIDELITY NATIONAL FINANCIAL INC PAC 2001,FIDELITY NATL INFO SVCS,2014,2000,24I,1
FIDELITY NATIONAL FINANCIAL INC PAC 2001,FIDELITY NATL INFO SVCS,2014,2000,24I,1
DUKE ENERGY PAC,DUKE ENERGY CORP,2014,5000,15E,1
CME GROUP INC. PAC,CME GROUP INC,2014,1000,24I,1
CME GROUP INC. PAC,CME GROUP INC,2014,1500,24I,1
CME GROUP INC. PAC,CME GROUP INC,2014,2500,24I,1
MYLAN INC. POLITICAL ACTION COMMITTEE (MYPAC),MYLAN NV,2014,1000,24I,1
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,MCKESSON CORP,2014,5000,24I,1
INTUIT 21ST CENTURY LEADERSHIP FUND,INTUIT,2014,2500,24I,1
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,MCKESSON CORP,2014,5000,24I,1
INTUIT 21ST CENTURY LEADERSHIP FUND,INTUIT,2014,1000,24I,1
INTUIT 21ST CENTURY LEADERSHIP FUND,INTUIT,2014,1500,24I,1
NV ENERGY PAC,BERKSHIRE HATHAWAY INC,2014,2500,10,1
ELI LILLY AND COMPANY PAC,LILLY ELI & CO,2014,2000,24I,1
MCKESSON CORPORATION EMPLOYEES POLITICAL FUND,MCKESSON CORP,2014,5000,24I,1
PRAXAIR PAC,LINDE PLC,2014,1000,15,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,1000,24I,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,5000,24I,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,2500,24I,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,1000,24I,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,5000,24I,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,5000,24I,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,5000,24I,1
HOME DEPOT INC. PAC,HOME DEPOT INC,2015,5000,10,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2015,5000,10,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,4000,15E,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2015,1000,15E,1
"UNITED PARCEL SERVICE, INC. POLITICAL ACTION COMMITTEE",UNITED PARCEL SERVICE,2015,2000,15E,1
"UNITED PARCEL SERVICE, INC. POLITICAL ACTION COMMITTEE",UNITED PARCEL SERVICE,2015,2500,15E,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2015,1500,15E,1
"HOME DEPOT INC, PAC",HOME DEPOT INC,2015,1000,15E,1
"UNITED PARCEL SERVICE, INC. POLITICAL ACTION COMMITTEE",UNITED PARCEL SERVICE,2015,5000,15E,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2015,2500,15E,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2015,2500,15E,1
LEIDOS INC. POLITICAL ACTION COMMITTEE,LEIDOS HOLDINGS INC,2015,1000,24I,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2015,2500,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2015,500,24I,1
PFIZER INC. PAC,PFIZER INC,2015,1000,24I,1
PFIZER INC. PAC,PFIZER INC,2015,1000,24I,1
PFIZER INC. PAC,PFIZER INC,2015,1000,24I,1
PFIZER INC. PAC,PFIZER INC,2015,1000,24I,1
PFIZER INC. PAC,PFIZER INC,2015,1000,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2015,500,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2015,1000,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2015,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2015,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2015,1000,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2015,1000,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2015,1000,24I,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2015,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2015,1000,24I,1
AMGEN INC. PAC,AMGEN INC,2015,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2015,1000,24I,1
AECOM PAC,AECOM,2015,5000,24T,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2015,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2015,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2015,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2015,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2015,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2015,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2015,1000,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2015,500,24I,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2015,500,24I,1
AMGEN INC. PAC,AMGEN INC,2015,1000,24I,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2015,1000,24I,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2015,1000,24I,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2015,1000,24I,1
EASTMAN PAC OF EASTMAN CHEMICAL COMPANY,EASTMAN CHEMICAL CO,2015,15000,10,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2016,5000,10,1
THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,COCA COLA CO,2016,5000,15E,1
THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,COCA COLA CO,2016,5000,24T,1
"UNITED PARCEL SERVICE, INC. POLITICAL ACTION COMMITTEE",UNITED PARCEL SERVICE,2016,2500,15E,1
"UNITED PARCEL SERVICE, INC. POLITICAL ACTION COMMITTEE",UNITED PARCEL SERVICE,2016,2500,15E,1
KIRBY CORPORATION PAC,KIRBY CORP,2016,1000,15E,1
KIRBY CORPORATION PAC,KIRBY CORP,2016,1000,15E,1
KIRBY CORPORATION PAC,KIRBY CORP,2016,1000,15E,1
KIRBY CORPORATION PAC,KIRBY CORP,2016,1000,15E,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2016,2000,10,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,2000,15E,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,2000,15E,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,5000,15E,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,2000,15E,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,5000,15E,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,2000,15E,1
CERNER CORPORATION PAC,CERNER CORP,2016,25000,10,1
CVS HEALTH PAC,CVS HEALTH CORPORATION,2016,5000,15E,1
"UNITED PARCEL SERVICE, INC. POLITICAL ACTION COMMITTEE",UNITED PARCEL SERVICE,2016,4000,15E,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2016,500,15E,1
HUMANA INC. PAC,HUMANA INC,2016,2000,15E,1
ELI LILLY AND COMPANY PAC,LILLY ELI & CO,2016,1500,15E,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,2000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,1000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,2000,24I,1
GOOGLE INC. NETPAC,ALPHABET INC CL A,2016,500,24I,1
"AQUA AMERICA, INC. H2O POLITICAL ACTION COMMITTEE",AQUA AMERICA INC,2016,1000,24T,1
CME GROUP INC. PAC,CME GROUP INC,2016,2000,15E,1
CME GROUP INC. PAC,CME GROUP INC,2016,1000,15E,1
CME GROUP INC. PAC,CME GROUP INC,2016,1500,15E,1
CME GROUP INC. PAC,CME GROUP INC,2016,1500,15E,1
CME GROUP INC. PAC,CME GROUP INC,2016,1000,15E,1
CME GROUP INC. PAC,CME GROUP INC,2016,1000,15E,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,15E,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,2500,15E,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,2500,15E,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,15E,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2016,5000,15E,1
DISCOVER FINANCIAL SERVICES PAC,DISCOVER FINANCIAL SRVC,2016,1000,15E,1
DISCOVER FINANCIAL SERVICES PAC,DISCOVER FINANCIAL SRVC,2016,1000,15E,1
DISCOVER FINANCIAL SERVICES PAC,DISCOVER FINANCIAL SRVC,2016,1000,15E,1
INTUIT 21ST CENTURY LEADERSHIP FUND,INTUIT,2016,5000,15E,1
DISCOVER FINANCIAL SERVICES PAC,DISCOVER FINANCIAL SRVC,2016,1000,15E,1
"AQUA AMERICA, INC. H2O POLITICAL ACTION COMMITTEE",AQUA AMERICA INC,2016,1000,15E,1
"ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)",ANTHEM INC,2016,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2016,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2016,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2016,1000,24I,1
CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),CENTENE CORP,2016,131,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2016,1000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2016,5000,24I,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2016,2500,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2016,1250,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2016,1250,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2016,1000,24I,1
UNIVERSAL HEALTH SERVICES INC EMPLOYEES' GOOD GOVERNMENT FUND,UNIVERSAL HEALTH SVCS,2017,2500,15E,1
F.N.B. CORPORATION PAC,FNB CORP,2017,2500,15E,1
POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),BANK OF NEW YORK MELLON,2017,2500,15E,1
"AQUA AMERICA, INC. H2O POLITICAL ACTION COMMITTEE",AQUA AMERICA INC,2017,2500,15E,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2017,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2017,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2017,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2017,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2017,1000,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2017,2000,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2017,1000,24I,1
NEXTERA ENERGY INC. PAC,NEXTERA ENERGY INC,2017,1000,24I,1
"AQUA AMERICA, INC. H2O POLITICAL ACTION COMMITTEE",AQUA AMERICA INC,2017,1000,15E,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2017,1000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2017,1000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2017,1000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2017,1000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2017,1000,24I,1
EMPLOYEES OF NORTHROP GRUMMAN CORP. PAC,NORTHROP GRUMMAN CORP,2017,1000,24I,1
AMERISOURCEBERGEN CORPORATION PAC (ABC PAC),AMERISOURCEBERGEN CORP,2017,1000,24I,1
